Type,Root Function Name,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
"Callee","encodings.search_function","str.replace",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum.__and__","enum.__and__",54,0.01,0.00,0.00,0.00,"enum.py",
"Caller","enum.__and__","re._compile",54,0.01,0.00,0.00,0.00,"re.py",
"Callee","enum.__and__","enum.__call__",108,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__and__","isinstance",54,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.__call__","enum.__call__",134,0.08,0.00,0.01,0.00,"enum.py",
"Caller","enum.__call__","enum.__and__",108,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__call__","enum.__or__",14,0.01,0.00,0.01,0.00,"enum.py",
"Caller","enum.__call__","enum._convert_",12,0.08,0.00,0.09,0.00,"enum.py",
"Callee","enum.__call__","enum.__new__",122,0.01,0.00,0.00,0.00,"enum.py",
"Callee","enum.__call__","enum._create_",12,0.07,0.00,0.09,0.00,"enum.py",
"Root","enum.__getattr__","enum.__getattr__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__getattr__","getattr",20,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum.__getattr__","enum._is_dunder",20,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum.__iter__","enum.__iter__",4,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__iter__","enum._decompose",4,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum.__members__","enum.__members__",16,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__members__","enum._convert_",12,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__members__","http.client (module)",2,0.00,0.00,0.00,0.00,"client.py",
"Caller","enum.__members__","http.server.BaseHTTPRequestHandler",1,0.00,0.00,0.00,0.00,"server.py",
"Caller","enum.__members__","ssl (module)",1,0.00,0.00,0.00,0.00,"ssl.py",
"Root","enum.__new__","enum.__new__",20,0.11,0.04,0.08,0.03,"enum.py",
"Caller","enum.__new__","__build_class__",8,0.06,0.03,0.10,0.05,"builtins",
"Caller","enum.__new__","enum._create_",12,0.05,0.02,0.06,0.02,"enum.py",
"Callee","enum.__new__","any",21,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum.__new__","dict.items",261,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum.__new__","dict.pop",40,0.00,0.00,0.00,0.00,"Unknown",
"Callee","enum.__new__","dict.setdefault",20,0.00,0.00,0.00,0.00,"Unknown",
"Callee","enum.__new__","enum.__setattr__",101,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum._EnumDict.__setitem__",14,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum._find_new_",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum._get_mixins_",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum._make_class_unpicklable",1,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum.<dictcomp>",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum.<genexpr>",19,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum.<setcomp>",20,0.01,0.01,0.01,0.01,"enum.py",
"Callee","enum.__new__","EnumMeta.mro",20,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum.__new__","getattr",237,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum.__new__","hasattr",261,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum.__new__","http.__new__",62,0.00,0.00,0.00,0.00,"__init__.py",
"Callee","enum.__new__","isinstance",261,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum.__new__","list.append",278,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum.__new__","setattr",262,0.01,0.00,0.00,0.00,"builtins",
"Callee","enum.__new__","ssl.__new__",4,0.00,0.00,0.01,0.00,"ssl.py",
"Callee","enum.__new__","type.__new__",217,0.01,0.01,0.00,0.00,"Unidentifiable Method",
"Root","enum.__new__","enum.__new__",122,0.01,0.00,0.00,0.00,"enum.py",
"Caller","enum.__new__","enum.__call__",122,0.01,0.00,0.00,0.00,"enum.py",
"Callee","enum.__new__","enum._missing_",4,0.00,0.00,0.02,0.00,"enum.py",
"Callee","enum.__new__","isinstance",4,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.__or__","enum.__or__",7,0.01,0.00,0.01,0.00,"enum.py",
"Caller","enum.__or__","email.header (module)",1,0.00,0.00,0.00,0.00,"header.py",
"Caller","enum.__or__","http.cookies (module)",1,0.00,0.00,0.01,0.00,"cookies.py",
"Caller","enum.__or__","json.decoder (module)",2,0.00,0.00,0.00,0.00,"decoder.py",
"Caller","enum.__or__","json.scanner (module)",2,0.00,0.00,0.02,0.00,"scanner.py",
"Caller","enum.__or__","string.__init_subclass__",1,0.00,0.00,0.04,0.00,"string.py",
"Callee","enum.__or__","enum.__call__",14,0.01,0.00,0.01,0.00,"enum.py",
"Callee","enum.__or__","isinstance",7,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.__prepare__","enum.__prepare__",20,0.01,0.00,0.01,0.00,"enum.py",
"Caller","enum.__prepare__","__build_class__",8,0.01,0.00,0.01,0.00,"builtins",
"Caller","enum.__prepare__","enum._create_",12,0.01,0.00,0.01,0.00,"enum.py",
"Callee","enum.__prepare__","enum._check_for_existing_members",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__prepare__","enum._EnumDict.__init__",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__prepare__","enum._EnumDict.__setitem__",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__prepare__","enum._get_mixins_",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum.__prepare__","getattr",20,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.__setattr__","enum.__setattr__",390,0.01,0.01,0.00,0.00,"enum.py",
"Caller","enum.__setattr__","enum.__new__",101,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__setattr__","enum._convert_",12,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__setattr__","enum._create_",12,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__setattr__","enum._make_class_unpicklable",2,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.__setattr__","setattr",262,0.01,0.01,0.00,0.00,"builtins",
"Caller","enum.__setattr__","ssl (module)",1,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.__setattr__","mappingproxy.get",390,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum._check_for_existing_members","enum._check_for_existing_members",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._check_for_existing_members","enum.__prepare__",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._check_for_existing_members","issubclass",86,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._convert_","enum._convert_",12,0.11,0.00,0.13,0.00,"enum.py",
"Caller","enum._convert_","signal (module)",2,0.01,0.00,0.09,0.00,"signal.py",
"Caller","enum._convert_","socket (module)",4,0.04,0.00,0.16,0.00,"socket.py",
"Caller","enum._convert_","ssl (module)",6,0.05,0.00,0.12,0.00,"ssl.py",
"Callee","enum._convert_","dict.items",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._convert_","dict.update",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._convert_","enum.__call__",12,0.08,0.00,0.09,0.00,"enum.py",
"Callee","enum._convert_","enum.__members__",12,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._convert_","enum.__setattr__",12,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._convert_","enum.<listcomp>",12,0.03,0.01,0.03,0.01,"enum.py",
"Callee","enum._convert_","list.sort",12,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._convert_","vars",18,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._create_","enum._create_",12,0.07,0.00,0.09,0.00,"enum.py",
"Caller","enum._create_","enum.__call__",12,0.07,0.00,0.09,0.00,"enum.py",
"Callee","enum._create_","enum.__new__",12,0.05,0.02,0.06,0.02,"enum.py",
"Callee","enum._create_","enum.__prepare__",12,0.01,0.00,0.01,0.00,"enum.py",
"Callee","enum._create_","enum.__setattr__",12,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._create_","enum._EnumDict.__setitem__",105,0.01,0.00,0.00,0.00,"enum.py",
"Callee","enum._create_","enum._get_mixins_",12,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._create_","isinstance",141,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._create_pseudo_member_","enum._create_pseudo_member_",4,0.00,0.00,0.02,0.00,"enum.py",
"Caller","enum._create_pseudo_member_","enum._missing_",4,0.00,0.00,0.02,0.00,"enum.py",
"Callee","enum._create_pseudo_member_","dict.get",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._create_pseudo_member_","dict.setdefault",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._create_pseudo_member_","enum._decompose",4,0.00,0.00,0.01,0.01,"enum.py",
"Callee","enum._create_pseudo_member_","type.__new__",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum._decompose","enum._decompose",4,0.00,0.00,0.01,0.01,"enum.py",
"Caller","enum._decompose","enum._create_pseudo_member_",4,0.00,0.00,0.01,0.01,"enum.py",
"Callee","enum._decompose","enum.__iter__",4,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._decompose","enum.<genexpr>",40,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._decompose","len",4,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._decompose","list.append",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._decompose","list.sort",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._decompose","types.DynamicClassAttribute.__get__",40,0.00,0.00,0.00,0.00,"types.py",
"Root","enum._EnumDict.__init__","enum._EnumDict.__init__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._EnumDict.__init__","enum.__prepare__",20,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum._EnumDict.__setitem__","enum._EnumDict.__setitem__",321,0.04,0.02,0.00,0.00,"enum.py",
"Caller","enum._EnumDict.__setitem__","ast._Precedence",22,0.00,0.00,0.00,0.00,"ast.py",
"Caller","enum._EnumDict.__setitem__","enum.__new__",14,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._EnumDict.__setitem__","enum.__prepare__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._EnumDict.__setitem__","enum._create_",105,0.01,0.00,0.00,0.00,"enum.py",
"Caller","enum._EnumDict.__setitem__","http.HTTPStatus",66,0.01,0.00,0.00,0.00,"__init__.py",
"Caller","enum._EnumDict.__setitem__","inspect._ParameterKind",9,0.00,0.00,0.00,0.00,"inspect.py",
"Caller","enum._EnumDict.__setitem__","ssl._TLSAlertType",37,0.00,0.00,0.00,0.00,"ssl.py",
"Caller","enum._EnumDict.__setitem__","ssl._TLSContentType",9,0.00,0.00,0.00,0.00,"ssl.py",
"Caller","enum._EnumDict.__setitem__","ssl._TLSMessageType",25,0.00,0.00,0.00,0.00,"ssl.py",
"Caller","enum._EnumDict.__setitem__","ssl.Purpose",5,0.00,0.00,0.00,0.00,"ssl.py",
"Caller","enum._EnumDict.__setitem__","ssl.TLSVersion",9,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum._EnumDict.__setitem__","enum._generate_next_value_",17,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._EnumDict.__setitem__","enum._is_descriptor",263,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._EnumDict.__setitem__","enum._is_dunder",301,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._EnumDict.__setitem__","enum._is_private",321,0.01,0.01,0.00,0.00,"enum.py",
"Callee","enum._EnumDict.__setitem__","enum._is_sunder",321,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._EnumDict.__setitem__","isinstance",261,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._EnumDict.__setitem__","len",17,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._EnumDict.__setitem__","list.append",522,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._EnumDict.__setitem__","setattr",20,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._find_data_type","enum._find_data_type",52,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._find_data_type","enum._get_mixins_",52,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._find_data_type","issubclass",56,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._find_data_type","len",52,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._find_data_type","set.add",52,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Callee","enum._find_data_type","set.pop",52,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum._find_new_","enum._find_new_",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._find_new_","enum.__new__",20,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._find_new_","dict.get",20,0.00,0.00,0.00,0.00,"Unknown",
"Callee","enum._find_new_","getattr",57,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._generate_next_value_","enum._generate_next_value_",17,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._generate_next_value_","enum._EnumDict.__setitem__",17,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum._get_mixins_","enum._get_mixins_",52,0.01,0.00,0.00,0.00,"enum.py",
"Caller","enum._get_mixins_","enum.__new__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._get_mixins_","enum.__prepare__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._get_mixins_","enum._create_",12,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._get_mixins_","enum._find_data_type",52,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._get_mixins_","issubclass",52,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._is_descriptor","enum._is_descriptor",263,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._is_descriptor","enum._EnumDict.__setitem__",263,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._is_descriptor","hasattr",785,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._is_dunder","enum._is_dunder",321,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._is_dunder","enum.__getattr__",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._is_dunder","enum._EnumDict.__setitem__",301,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._is_dunder","len",321,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._is_private","enum._is_private",321,0.01,0.01,0.00,0.00,"enum.py",
"Caller","enum._is_private","enum._EnumDict.__setitem__",321,0.01,0.01,0.00,0.00,"enum.py",
"Callee","enum._is_private","len",321,0.00,0.00,0.00,0.00,"builtins",
"Callee","enum._is_private","str.startswith",307,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum._is_sunder","enum._is_sunder",321,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._is_sunder","enum._EnumDict.__setitem__",321,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._is_sunder","len",321,0.00,0.00,0.00,0.00,"builtins",
"Root","enum._make_class_unpicklable","enum._make_class_unpicklable",1,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum._make_class_unpicklable","enum.__new__",1,0.00,0.00,0.00,0.00,"enum.py",
"Callee","enum._make_class_unpicklable","enum.__setattr__",2,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum._missing_","enum._missing_",4,0.00,0.00,0.02,0.00,"enum.py",
"Caller","enum._missing_","enum.__new__",4,0.00,0.00,0.02,0.00,"enum.py",
"Callee","enum._missing_","enum._create_pseudo_member_",4,0.00,0.00,0.02,0.00,"enum.py",
"Callee","enum._missing_","isinstance",4,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.<dictcomp>","enum.<dictcomp>",20,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<dictcomp>","enum.__new__",20,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum.<genexpr>","enum.<genexpr>",5,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<genexpr>","any",5,0.00,0.00,0.00,0.00,"builtins",
"Root","enum.<genexpr>","enum.<genexpr>",40,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<genexpr>","enum._decompose",40,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum.<genexpr>","enum.<genexpr>",62,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<genexpr>","any",43,0.00,0.00,0.00,0.00,"builtins",
"Caller","enum.<genexpr>","enum.__new__",19,0.00,0.00,0.00,0.00,"enum.py",
"Root","enum.<lambda>","enum.<lambda>",105,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<lambda>","list.sort",105,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum.<lambda>","enum.<lambda>",9,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.<lambda>","list.sort",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum.<listcomp>","enum.<listcomp>",12,0.03,0.01,0.03,0.01,"enum.py",
"Caller","enum.<listcomp>","enum._convert_",12,0.03,0.01,0.03,0.01,"enum.py",
"Callee","enum.<listcomp>","signal.<lambda>",30,0.00,0.00,0.00,0.00,"signal.py",
"Callee","enum.<listcomp>","signal.<lambda>",31,0.00,0.00,0.00,0.00,"signal.py",
"Callee","enum.<listcomp>","socket.<lambda>",207,0.00,0.00,0.00,0.00,"socket.py",
"Callee","enum.<listcomp>","socket.<lambda>",208,0.00,0.00,0.00,0.00,"socket.py",
"Callee","enum.<listcomp>","socket.<lambda>",209,0.00,0.00,0.00,0.00,"socket.py",
"Callee","enum.<listcomp>","socket.<lambda>",210,0.00,0.00,0.00,0.00,"socket.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Callee","enum.<listcomp>","ssl.<lambda>",124,0.00,0.00,0.00,0.00,"ssl.py",
"Root","enum.<setcomp>","enum.<setcomp>",20,0.01,0.01,0.01,0.01,"enum.py",
"Caller","enum.<setcomp>","enum.__new__",20,0.01,0.01,0.01,0.01,"enum.py",
"Callee","enum.<setcomp>","isinstance","2,484",0.01,0.01,0.00,0.00,"builtins",
"Callee","enum.<setcomp>","mappingproxy.items",105,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Root","enum.value","enum.value",53,0.00,0.00,0.00,0.00,"enum.py",
"Caller","enum.value","types.DynamicClassAttribute.__get__",53,0.00,0.00,0.00,0.00,"types.py",
"Root","EnumMeta.mro","EnumMeta.mro",5,0.00,0.00,0.00,0.00,"Unknown",
"Caller","EnumMeta.mro","email._policybase.<genexpr>",5,0.00,0.00,0.00,0.00,"_policybase.py",
"Root","EnumMeta.mro","EnumMeta.mro",20,0.00,0.00,0.00,0.00,"Unidentifiable Method",
"Caller","EnumMeta.mro","enum.__new__",20,0.00,0.00,0.00,0.00,"enum.py",
"Root","eval","eval",17,0.05,0.04,0.04,0.04,"builtins",
"Caller","eval","collections.namedtuple",17,0.05,0.04,0.04,0.04,"__init__.py",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Callee","eval","<string> (module)",1,0.00,0.00,0.00,0.00,"(string)",
"Root","exec","exec",89,13.65,0.08,19.39,0.01,"builtins",
"Caller","exec","<frozen importlib._call_with_frames_removed",89,13.65,0.08,19.39,0.01,"(frozen importlib._bootstrap)",
"Callee","exec","__future__ (module)",1,0.00,0.00,0.03,0.01,"__future__.py",
"Callee","exec","_compat_pickle (module)",1,0.02,0.02,0.24,0.23,"_compat_pickle.py",
"Callee","exec","_compression (module)",1,0.00,0.00,0.04,0.00,"_compression.py",
